Price,Close,High,Low,Open,Volume,EMA20,EMA50,EMA200
2025-07-17,130.00338745117188,130.20756222111012,128.73353740081834,128.98749829255172,11955000,126.11826564966312,123.32641352063592,120.73720567386235
2025-07-18,129.91873168945312,130.54617964326565,129.57013767282436,130.5013630177953,10281000,126.48021479630978,123.58493580176601,120.82856414167918
2025-07-21,130.0880584716797,130.9744672897416,129.91376144398492,130.06315021216346,9246600,126.82381895586883,123.83996022019399,120.92069841361949
2025-07-22,128.88291931152344,130.07807491844204,127.95667865526065,129.98844166729947,13448800,127.01992375164546,124.03772332181475,120.99992449220561
2025-07-23,129.61993408203125,129.78924639314098,128.44967158162683,129.2165692708406,10091800,127.26754378311078,124.2566335477056,121.08569573190536
2025-07-24,130.16773986816406,130.42170077859598,129.4357044965768,129.93865682323255,12159600,127.54375293406824,124.48844163870399,121.1760643302761
2025-07-25,130.4665069580078,130.79517742476065,129.85896734320326,130.12788230640626,8002000,127.82211046015773,124.72287557279435,121.26850654547742
2025-07-28,131.50729370117188,131.54215614518654,130.6955944870188,130.96449426225658,11517600,128.17308029263526,124.9889311856719,121.37038502463857
2025-07-29,131.5122833251953,133.09586507213248,131.28820017075884,132.36382970651363,13739000,128.49109962906954,125.2447489166336,121.47129943558937
2025-07-30,131.80609130859375,132.25427281448682,130.77029371281355,131.65171784764425,13934600,128.80681312235757,125.50205646141636,121.57413318556952
2025-07-31,130.83999633789062,133.46437542671632,130.20257896017696,133.46437542671632,16414400,129.000449619075,125.71138743696437,121.6663308288762
2025-08-01,128.0164337158203,129.46058070243222,127.37403169038467,129.41576407701504,19438000,128.90673381876502,125.8017814086842,121.72951593222888
2025-08-04,130.61590576171875,130.64079882147297,129.22154487923459,129.22154487923459,12377000,129.06951209904634,125.99057059899928,121.81793772157704
2025-08-05,129.5352783203125,131.21347785759264,129.23648561282468,131.09895154440267,11176000,129.11387078678598,126.12957874493314,121.89472718027092
2025-08-06,130.99436950683594,131.16369703245658,129.5751306841237,129.65977924970502,10167000,129.29296590298122,126.32035485324306,121.98527088501287
2025-08-07,131.1138916015625,132.66759545782764,130.02330808760166,132.45346650780243,10318000,129.4663873980842,126.50833668651049,122.07610293194372
2025-08-08,132.42359924316406,132.57298801147024,131.2632907528103,131.60690011714425,11015800,129.74802662142514,126.74030776716357,122.17906309424443
2025-08-11,131.5272216796875,132.9365215888747,131.22345945024807,132.33893611829154,9425400,129.91747376983108,126.92802988138021,122.27207959758218
2025-08-12,133.56394958496094,133.5988120249163,131.4525075807594,132.18454283368436,11153800,130.2647571807958,127.18826202661867,122.38443651287949
2025-08-13,133.61375427246094,134.4802394192229,133.12572569244887,134.33583535958118,13990200,130.58370928476393,127.44024211469093,122.49617101794996
2025-08-14,133.324951171875,133.78308687404626,132.62776303836446,132.93652516471667,15484400,130.84477994067927,127.67101501889424,122.60392007420792
2025-08-15,132.31402587890625,133.14564858060027,131.78616536721734,133.14564858060027,13373200,130.98470812527233,127.85309387614961,122.70053804241388
2025-08-18,132.59786987304688,132.71739607482502,132.02020802234262,132.1496884087571,12233800,131.13834257744134,128.03916352308676,122.79901895615153
2025-08-19,130.28224182128906,132.57795015197047,130.03823514215003,132.5480724033913,17367000,131.0568091720935,128.12712737791824,122.87347888515788
2025-08-20,129.4008331298828,129.95358674112165,127.40391724632448,129.95358674112165,23064200,130.89909716807344,128.1770766230933,122.93842768361286
2025-08-21,128.9327392578125,129.6050191329779,128.37500090714292,129.0871127228289,15148600,130.71182498614382,128.20671045190582,122.99807257489843
2025-08-22,130.6806640625,131.53221046695268,128.43475658234306,128.79330483641212,13756000,130.70885727913011,128.30372824055658,123.07451627129248
2025-08-25,130.38682556152344,131.20352462141184,130.0282773493919,130.67566408649998,10691800,130.678187591739,128.3854183315749,123.1472755677127
2025-08-26,130.9844207763672,131.15871780313202,130.30717143459827,130.49639214087162,11081000,130.70735265694168,128.48733999607657,123.22525711207743
2025-08-27,131.69154357910156,131.8409323243742,130.51131170253814,131.11388176866836,11538600,130.8010851257188,128.61299503854815,123.30949876846574
2025-08-28,132.7323455810547,133.01618423959312,131.19358048532249,131.85090626022006,12380600,130.98501469289363,128.77453819707782,123.40325843824274
2025-08-29,130.69558715820312,132.1745966279919,130.21751274568564,132.1496883705656,17481200,130.95745016578024,128.84987345045528,123.47581892301847
2025-09-02,129.37591552734375,129.4954417243744,127.62302167558232,128.38493469378074,18226000,130.80682781926248,128.87050255150973,123.53452635191722
2025-09-03,130.14781188964844,130.40675748274418,129.1767393203878,130.03825506233304,15636600,130.74406439739448,128.9205931137897,123.60033018811356
2025-09-04,130.7902069091797,130.8449777212629,129.08709908517085,129.61495962537558,24397400,130.74845892232642,128.9939113018442,123.67187125001473
2025-09-05,130.89974975585938,132.07998174168586,129.570144208159,132.03018042290867,38561800,130.7628675731391,129.06865006474678,123.74379043912762
2025-09-08,131.88076782226562,132.35884221451576,131.55708206727368,131.58695981713586,20556000,130.8693342635321,129.1789291924926,123.82475538821359
2025-09-09,132.13475036621094,132.27418493814076,131.19854029872698,132.17459749946434,19355000,130.98985008283483,129.2948437483247,123.9074419054076
2025-09-10,134.53004455566406,135.4363768597566,133.88764251625472,134.80891369581124,25957200,131.32701146119953,129.50014574076937,124.01313944421612
2025-09-11,134.98321533203125,135.56586188954515,134.76410168623363,135.3766259956991,23429200,131.67522135365968,129.7151680776816,124.12229442817448
2025-09-12,134.89358520507812,135.38159862975976,134.60474666654116,135.2521334340428,15612200,131.9817321966519,129.91824325914814,124.22947145083025
2025-09-15,136.10865783691406,136.13853558810263,134.94337994887502,135.10770758041207,16268000,132.37477273381973,130.16100461513895,124.34767231039328
2025-09-16,135.6355743408203,136.51701363303115,135.4712467017397,136.42239568418108,16081400,132.6853252678198,130.3756936239892,124.45998974353186
2025-09-17,135.16746520996094,135.7102646280665,133.7681347841042,135.5459369939434,18948600,132.9217195480237,130.5636062352038,124.56653178797396
2025-09-18,137.5030059814453,137.90637082685248,136.25804900247783,136.92037462573663,20882600,133.35803254168292,130.83573955858583,124.6952529242274
2025-09-19,138.89736938476562,139.0268345787636,137.60758055807136,138.0557772362482,15670800,133.8855884315003,131.15188190471054,124.83656751587456
2025-09-22,140.9407196044922,141.05540832419084,138.63708475007527,138.6919259529138,15771200,134.55750568607095,131.53575789293728,124.99680783516429
2025-09-23,139.7240753173828,140.97562335824992,139.1057879426562,140.74624592453688,16456400,135.0495599366721,131.85686838017045,125.14334781011175
2025-09-24,138.86146545410156,140.09805553625844,137.93403430505464,140.09805553625844,13471000,135.41259855737968,132.1315584615011,125.27984649313652
2025-09-25,138.6171417236328,138.96119268122297,136.74730617879965,137.5999469265506,21349600,135.7177931446419,132.38589506001608,125.41255589841509
2025-09-26,139.03598022460938,139.16063592505643,137.8093723929033,138.76671965095085,16534000,136.03381096178165,132.64668271352954,125.54811235937225
2025-09-29,139.77891540527344,140.57173900591735,139.45481364583782,139.83377182307547,16107400,136.39048757544754,132.92637811320577,125.68971238967974
2025-09-30,140.5418243408203,140.68145334208702,139.48474637002735,139.77893201535096,18215200,136.78585298167351,133.2250230633083,125.83749459814881
2025-10-01,141.9180145263672,142.01774516999686,139.78390961682632,139.8238079609821,17411200,137.27463027164433,133.56592468931063,125.99749977156392
2025-10-02,142.68589782714844,143.2692779635814,142.042670174502,143.23936181385457,17607800,137.78998908645426,133.92357069471603,126.1635534835598
2025-10-03,141.96788024902344,143.5435300789104,141.479224440674,142.81554507198967,17458000,138.18788348288942,134.2390338144928,126.32081046630074
2025-10-06,143.40391540527344,144.3213794997975,143.32912503119044,143.88258901616433,17945600,138.68464842787836,134.5984409356999,126.49079160997212
2025-10-07,142.44654846191406,144.35129108437607,141.6936384309428,144.14186282680706,15588400,139.04292462159606,134.90620985829653,126.64955535974269
2025-10-08,144.9446563720703,144.9496474692071,142.70085387388914,142.77564424714328,14037800,139.6049943121174,135.29987442746412,126.8315961658355
2025-10-09,144.70033264160156,145.0094763215446,143.94740739629825,144.87982953314557,11989400,140.09026462921113,135.66851984762638,127.0093945387287
2025-10-10,138.81161499023438,145.26877141761935,138.75675856699215,145.0045019301165,44574600,139.9684884731181,135.79177848066982,127.12682956809692
2025-10-13,142.1922607421875,142.66594323938756,141.16508384577273,141.9728655080126,22030400,140.18027630826757,136.04277778504306,127.27673435589882
2025-10-14,140.3673095703125,141.79835457441357,138.73680327241536,140.32741122484916,26956800,140.1980889998909,136.21236726681835,127.40698883564424
2025-10-15,141.75845336914062,142.8953127237461,140.01327360095402,142.33685763260797,20937600,140.34669513029564,136.42986083945843,127.54978947776858
2025-10-16,141.86317443847656,143.41388400680867,140.89584501135727,142.7806385433893,23166200,140.49112173107477,136.64293196098856,127.69221121867116
2025-10-17,142.11248779296875,142.5363049956705,140.12297249183274,141.02050265365082,25511600,140.64553754649324,136.8574243465564,127.8356965577189
2025-10-20,143.69810485839844,144.31141637577593,142.8404730402391,142.92524561097,13805200,140.93625824286516,137.12568632741295,127.99353146618338
2025-10-21,143.77288818359375,144.28646902983735,143.07981044356066,143.6083493642867,12503800,141.20641347531551,137.38636091000828,128.15053999073473
2025-10-22,142.35182189941406,144.02221136497153,140.5617678281963,143.7080765583527,20723200,141.31549999189633,137.5810848703771,128.29184627838328
2025-10-23,144.14686584472656,144.3762280758823,141.79336558056517,141.79336558056517,11923400,141.58515388264206,137.83856647721436,128.44960766710312
2025-10-24,146.38568115234375,146.87932809272857,145.63277103973007,145.8471752008232,14359600,142.04234695594698,138.17374744486648,128.6280760599911
2025-10-27,149.0882110595703,149.2178578515939,148.20066312079575,148.4400075329717,15167000,142.71338163248254,138.60176562583527,128.83165949282272
2025-10-28,150.5641326904297,151.15251914456422,149.29764176593034,149.81122262851326,15055200,143.4610722094299,139.07087805974092,129.04790300722678
2025-10-29,151.6461639404297,152.57359510151662,150.51927147364728,151.93038260596066,21506200,144.24060475523942,139.5640265256503,129.2727613249701
2025-10-30,149.78131103515625,151.56138287639087,149.73144571152486,150.78353252137396,19218600,144.76829106761247,139.96470434955248,129.47682649621575
2025-10-31,149.9259033203125,151.40183779852364,149.05830449760504,151.29214017131554,16303800,145.25949223453628,140.35533960330775,129.68029989745057
2025-11-03,150.53921508789062,151.69103256696573,149.71649049094563,151.36193968483562,13983600,145.76232298247479,140.75470726936985,129.88785129238033
2025-11-04,146.565185546875,148.789038951385,146.32086524674284,147.81673363140843,16722600,145.83878608384623,140.98256916260536,130.05379491680318
2025-11-05,147.1385955810547,148.330311339479,146.08151771310662,146.3059040527272,14447000,145.96257746453273,141.22398196332887,130.22379293336292
2025-11-06,144.18177795410156,147.06381727495236,143.43883481395181,146.90425431887317,24797400,145.79297751115834,141.339973962967,130.36267835645486
2025-11-07,143.68313598632812,143.71804323146253,140.4121719062935,142.9501599223008,25547000,145.59204022307927,141.43186266976548,130.49522022341878
2025-11-10,147.3579864501953,147.63721398375284,145.49314216177345,146.25104329332112,18286400,145.7602255780427,141.66425968076274,130.6630089420932
2025-11-11,146.10147094726562,146.64994385179233,145.1291504042225,146.38567437745775,14871600,145.79272513701633,141.83826796572365,130.8166254794581
2025-11-12,146.5552215576172,147.32308972133688,145.6726494539403,147.32308972133688,13179200,145.86534384374022,142.02324653795475,130.97322842550943
2025-11-13,142.90029907226562,145.93690994198883,142.12244876163504,145.73746387560448,22385800,145.5829586274093,142.05764075498655,131.09190574537766
2025-11-14,143.67816162109375,144.97957508568928,139.75899358499476,140.26259228257777,27429600,145.4015493887126,142.1211905928731,131.21714212225046
2025-11-17,141.4293670654297,143.8875736222061,140.2875166834088,142.3318730444227,24675400,145.0232463103047,142.09406025846357,131.31875630078957
2025-11-18,139.13072204589844,140.93075830245866,137.8542488698203,140.20774914135697,36747600,144.4620535232184,141.97785091679435,131.39648730322847
2025-11-19,140.09805297851562,141.66871180285403,138.78168144250128,139.1406904780724,27668800,144.0464344237229,141.90413335058736,131.48307004626614
2025-11-20,135.7001953125,143.85767243374664,135.38606050609613,143.32414237260866,56551800,143.25155450836834,141.66084166281922,131.5250314917013
2025-11-21,136.2237548828125,138.03873395991354,133.3716318615735,135.92457815982038,44959000,142.5822402583154,141.44762257340722,131.57178495827952
2025-11-24,139.4697723388672,139.9634192342368,137.05643993034303,137.1412124975914,20124800,142.28581474217748,141.37005981911153,131.65037189738985
2025-11-25,139.84375,140.20275903435572,136.27859992717174,138.2431750295127,21303400,142.0532371476844,141.31020453208754,131.73189804766457
2025-11-26,141.49917602539062,142.10250534608906,140.40219979070247,141.49418492808203,13358800,142.00046942175166,141.31761517888376,131.8290848932141
2025-11-28,142.71580505371094,142.74073010467163,141.41439175492425,141.79834101367882,6792200,142.0685966247954,141.37244615436717,131.93741046695038
2025-12-01,142.7806396484375,143.20944794586072,140.89584610181814,141.32964549652863,12846600,142.13641024609464,141.42766942864444,132.04530329462688
2025-12-02,144.25157165527344,145.11419458748495,143.24935016284553,143.66819149377608,15719000,142.33785418982598,141.5384106924338,132.16675870120048
2025-12-03,144.5956268310547,144.69535748184774,142.8354888835595,143.55350696233901,11623200,142.5528801556573,141.65830152139935,132.29042903085076
2025-12-04,145.13414001464844,145.39341838898218,144.0969960837934,144.7900890701279,9995200,142.79871442794217,141.79460891329148,132.41822715009255
2025-12-05,146.19619750976562,146.90423329881978,145.28870044577224,145.8072723704483,6628000,143.1222842452587,141.96722023080028,132.55532138252713
2025-12-08,147.22335815429688,147.97129227990618,146.5153071533462,147.0238968807274,8272800,143.51286271278613,142.1733432866237,132.7012719971716
2025-12-09,147.6123046875,147.8416669252407,146.5552267380957,146.93416973593665,6978200,143.90328575799697,142.3866358905796,132.8496404816525
2025-12-10,148.32032775878906,148.80898356082943,146.41560030545867,147.28319907259763,8961100,144.32395642473907,142.61932968933294,133.00357766848967
2025-12-11,147.56243896484375,147.72200191969532,144.71031581810576,146.65494177798143,9769300,144.63238333332046,142.813177111902,133.14844195999567
2025-12-12,143.29421997070312,146.674881881673,142.86539645815157,146.53526810900132,14873200,144.50493920354737,142.83204153773733,133.24939497502757
2025-12-15,141.90805053710938,144.23163458842245,141.62882298917785,144.02220631909375,10790300,144.25761647341042,142.79580659653624,133.3355507517647
2025-12-16,142.16732788085938,142.57620222192057,140.91080392428591,141.51912433859943,10790900,144.05854136935793,142.77116037239205,133.4234291311587
2025-12-17,139.0060577392578,142.44655187145904,138.93625846290362,142.32688727384635,18178700,143.57735245220553,142.62350928873974,133.4789776745229
2025-12-18,141.15013122558594,142.0277121961957,140.40219704838714,141.46925711190212,12319500,143.3461885258608,142.56572975685137,133.55530756060313
2025-12-19,144.20172119140625,144.22165514752476,142.17731382186918,142.19724777798768,14265900,143.4276678273413,142.62988628369664,133.66124202459122
2025-12-22,144.979736328125,145.8286716094758,144.47035991947462,145.8286716094758,8864500,143.575483875035,142.72203726583106,133.77386385845722
2025-12-23,145.7687530517578,145.79871457791484,144.1807312060748,144.56026419051742,7546100,143.78436665377052,142.84151631625957,133.89321598973385
2025-12-24,146.1183319091797,146.31808050695474,145.49909144428355,145.608955459036,3676300,144.00664905904756,142.97001888853094,134.01485893420593
2025-12-26,146.34803771972656,146.79747586142955,146.0584045474684,146.427940204449,5052900,144.2296384553027,143.1024902152445,134.1375771310768
2025-12-29,145.68885803222656,146.19823448267135,144.859886873121,145.16951472567268,9822300,144.36861174834306,143.2039164041458,134.25251524949618
2025-12-30,145.22943115234375,146.07836646460183,145.19946962601938,145.6688871915552,6387400,144.45059454872407,143.28334835505552,134.36173829330562
2025-12-31,143.7912139892578,145.6189432568747,143.72129360270367,145.52905867973948,9528400,144.38779640020348,143.30326465443602,134.45556392212106
2026-01-02,144.1208038330078,146.3380481411956,143.23190969070475,145.44915399889257,15299500,144.36236853666105,143.33532501438003,134.55173546352293
2026-01-05,144.44039916992188,146.20820536739518,144.07086353016348,145.828672392612,17476300,144.36980002554304,143.37866125577384,134.6501301272682
2026-01-06,146.46788024902344,146.58774159309948,144.45039970846727,145.02968127867382,14985700,144.569617189684,143.49980709864636,134.7677196807185
2026-01-07,146.34803771972656,147.19698828504164,145.858640715742,146.34803771972656,13957100,144.73899057349757,143.61150241712008,134.8829467258828
2026-01-08,144.06088256835938,145.7487710582734,143.32179604318796,145.7487710582734,16870100,144.67440885872253,143.62912516814907,134.97426947058403
2026-01-09,145.968505859375,146.39797981310886,143.85114333725124,144.39048130335047,15652600,144.797656192118,143.72086558741285,135.0836648575372
2026-01-12,146.6077117919922,147.107090899893,144.86988224999556,145.00970779061413,12867200,144.9700424397251,143.83407524249438,135.19833199121337
2026-01-13,146.298095703125,147.33681275715918,145.66888840523026,146.66764659727207,16552200,145.09652370290604,143.93070349585244,135.30877740128213
2026-01-14,144.5203094482422,145.74877777521488,143.1420334862146,145.31931906149694,22104200,145.0416461548428,143.95382529790695,135.40043443657527
2026-01-15,145.2793731689453,147.386753561557,145.1295502963904,146.7475336890676,17370900,145.06428682285255,144.00580756735943,135.49873233440982
2026-01-16,145.4391632080078,146.76751343366223,144.83991743602937,146.53780331639587,14156700,145.09998933572447,144.06201759248287,135.59764209434613
2026-01-20,141.6638641357422,143.92106749621226,141.43415400926787,142.91231192720883,20029200,144.77273931667852,143.9679723588852,135.6580025126685
2026-01-21,143.63140869140625,144.85987696224998,141.783715237507,142.60268900478945,27892800,144.66404116189068,143.95477378368994,135.73733988758133
2026-01-22,144.70008850097656,145.51906227540283,143.98098139961482,145.42917769769267,12971600,144.66747424180363,143.98400181181884,135.82652146582407
2026-01-23,144.90982055664062,145.64890709556093,143.57148825412904,144.35051841468595,14654500,144.6905548432167,144.02030842926285,135.91690255130484
2026-01-26,145.8986053466797,146.527827913847,144.710080604182,145.0896136116596,10195600,144.80560727211792,144.09396713190665,136.01622297712947
2026-01-27,147.86614990234375,148.43543413370244,146.8474123032637,147.23692737940604,12436200,145.09708752261562,144.24189586800225,136.13413269777837
2026-01-28,149.044677734375,149.71384388080708,148.42545254450894,148.81496762197955,19497400,145.47304849516414,144.43024025491883,136.26259583247088
2026-01-29,146.68760681152344,147.74628802801092,143.0920865615569,147.6564034507258,25581000,145.5887207157698,144.51876443360922,136.36632728499876
2026-01-30,143.7013397216797,146.56777097924348,142.81244550216584,145.85864592689722,18342600,145.4089701449041,144.4867085625532,136.4393124833737
2026-02-02,145.07960510253906,145.96849925698308,143.21193221664706,143.35175774971106,16337600,145.37760204563122,144.50995940725852,136.52528554426092
2026-02-03,141.903564453125,145.7887331749552,139.99593266625234,145.69884859605725,30464500,145.04674132253538,144.40774784042975,136.57880075728445
2026-02-04,137.94847106933594,140.83488151885172,135.940972670277,140.6551123666255,45649500,144.37071558413544,144.1544428690143,136.5924293176034
2026-02-05,135.46157836914062,138.3080300705752,134.91225831593167,137.0496002358206,42950900,143.5222263255645,143.81354622196042,136.58117706936
2026-02-06,140.95474243164062,141.29431654470656,137.24934299367536,137.83860664396744,37131900,143.2777040499527,143.70143626939887,136.62469513266626
2026-02-09,143.1719970703125,143.85114534544047,139.7362663518413,140.42541196267712,24629500,143.2676367185584,143.68067394786607,136.68984241562794
2026-02-10,142.37298583984375,143.9709898314496,142.21318086873092,143.64141303331053,22564300,143.18243187296653,143.62939206127697,136.74639110641616
2026-02-11,142.79246520996094,144.5802357342237,141.1445202281554,144.33054617699005,18905700,143.1452921907755,143.59657140044106,136.80655104774496
2026-02-12,139.03713989257812,143.59147498263496,138.74749147159054,143.13203949134206,32154700,142.7540395909472,143.4177701648386,136.82874596162392
2026-02-13,139.38668823242188,140.73501786236181,137.758707533135,139.38668823242188,26637100,142.43333946156386,143.2596885204301,136.85419812352242
2026-02-17,139.30679321289062,140.27558991211552,136.84985650916815,138.46783995990447,25743800,142.13557315216642,143.10467301817368,136.87860205475994
2026-02-18,140.73501586914062,141.94350470745107,139.09705309766127,139.8860653378924,13705800,142.00218674425918,143.01174528683904,136.91697433151995
2026-02-19,140.035888671875,140.53526775313293,139.1070356560184,139.9160273292818,13484000,141.814920261175,142.8950450274287,136.94800830505585
2026-02-20,140.70506286621094,141.57397764058925,138.7974310090475,139.02714113241998,14942400,141.7092195568927,142.8091633740476,136.98539193253004
2026-02-23,138.34799194335938,140.47533657413354,137.71876939236824,140.00591899479744,22021900,141.3891026413181,142.63421547480493,136.998950141593
2026-02-24,140.145751953125,140.76497713392723,138.01839220124117,139.0670913144166,13030600,141.2706882900616,142.53662867003317,137.03026160240427
2026-02-25,142.8323974609375,143.16198947902393,141.03464498386947,141.18445261034518,13296000,141.41942249681168,142.54822744614708,137.08799429751406
2026-02-26,140.8348846435547,142.8324009917555,139.087057838879,142.7624958442854,19364900,141.36375222507291,142.48103753231993,137.12527678851944
2026-02-27,138.58767700195312,139.5964324985553,137.7687032342485,138.13823887725084,15328600,141.09936410858532,142.3283567272075,137.13982803442426
2026-03-02,139.36671447753906,139.7862063384836,136.3904192669423,136.85983684671464,20156700,140.93434985800948,142.21221389388717,137.1619861084851
2026-03-03,137.32925415039062,138.1582252951339,134.8223765246062,136.19067039830102,34153000,140.59100740966483,142.02072527649514,137.16365046711104
2026-03-04,139.6663360595703,140.45536353250006,137.8685683413303,138.35796532124675,15201400,140.50294347156057,141.92839628759614,137.18855281131462
2026-03-05,140.00592041015625,141.08458111997086,137.91851938127328,138.98719799519887,19422500,140.45560794190303,141.85300507671616,137.2165863197608
2026-03-06,137.1195068359375,139.6563612031227,136.62012773497798,137.64886270360807,19677200,140.13788402704915,141.66737769472482,137.21562035474767
2026-03-09,139.58644104003906,140.03589442350346,135.29179295670102,135.8011541541624,22760900,140.0853656473339,141.58577233571754,137.23921061032271
2026-03-10,139.58644104003906,141.214421788554,138.8473697229195,139.66634352510295,24338500,140.03784901806773,141.5073671868674,137.26256613698655
2026-03-11,140.25559997558594,141.41416308951173,139.34674163950964,140.40542284229562,14009200,140.05858720449802,141.4582782766211,137.2923475682164
2026-03-12,137.6688232421875,139.5764550147994,137.47905675048344,139.0970553577536,32372800,139.83099063665892,141.3096721968394,137.29609359482308
2026-03-13,136.630126953125,139.53651701831845,136.35047587192162,138.27807191306223,15701800,139.52614647632237,141.12616061865452,137.28946706107482
2026-03-16,138.607666015625,139.90605476329964,138.34799436202653,138.54774296016697,16626400,139.43867214673213,141.02739612441806,137.30258346858278
2026-03-17,139.36671447753906,140.09581894645243,138.75747135739883,139.2169068413738,12034600,139.4318190353804,140.96227135395225,137.32312208558733
2026-03-18,137.78868103027344,139.8960613356137,137.75870426513143,139.1369953883875,12634500,139.2753297015607,140.83781683145503,137.32775451289763
2026-03-19,138.25808715820312,138.99717369569254,135.2718099617967,135.83111210266853,18087900,139.17844945933618,140.73665096191576,137.33701155414445
2026-03-20,135.1219940185547,137.8086560914018,134.15321255763294,137.8086560914018,27251800,138.79212036973794,140.5164683366859,137.31497157866593
2026-03-23,136.9499969482422,139.1999969482422,136.22000122070312,137.5,21818500,138.61668004388122,140.3766067136097,137.3113399903035
2026-03-24,136.14999389648438,136.9199981689453,134.8699951171875,136.0500030517578,16843900,138.38175755365296,140.21085719136948,137.29978430777797
2026-03-25,136.75999450683594,138.0,136.27999877929688,137.2899932861328,13872400,138.22730393014658,140.0755292429564,137.29441326498252
2026-03-26,132.5,135.52000427246094,132.4199981689453,135.17999267578125,15434600,137.68184641298976,139.77844966480126,137.24670766035584
2026-03-27,129.9199981689453,132.0500030517578,129.5800018310547,131.52999877929688,15895200,136.9426227706998,139.3918437237873,137.17380507835176
2026-03-30,127.5,131.5500030517578,126.68000030517578,131.27000427246094,18830000,136.0433253639665,138.92549691108977,137.077548311403
2026-03-31,132.89999389648438,133.22000122070312,128.97999572753906,129.14999389648438,19405300,135.74396046230152,138.68920267522287,137.03598060578193
2026-04-01,134.91000366210938,136.0500030517578,133.75999450683594,134.1199951171875,17050100,135.66453600514035,138.54099879235568,137.0148266063424
2026-04-02,135.99000549316406,136.0399932861328,131.35000610351562,131.91000366210938,12266200,135.69553309923785,138.4409598394462,137.0046293813357
2026-04-06,136.77999877929688,137.25,135.7100067138672,136.47999572753906,10147600,135.79881554495776,138.37582411159724,137.00239425096714
2026-04-07,137.42999267578125,137.49000549316406,134.11000061035156,136.1699981689453,8585500,135.95416574789334,138.33873268274172,137.0066489616618
2026-04-08,141.69000244140625,143.55999755859375,140.74000549316406,143.1300048828125,13359000,136.50043590918028,138.47015502621878,137.05324949379857
2026-04-09,142.07000732421875,142.19000244140625,140.35000610351562,141.75999450683594,8235100,137.0308712820411,138.61132570457173,137.10316748216096
2026-04-10,142.6199951171875,143.55999755859375,141.9199981689453,142.5,9310100,137.56316879015026,138.76852842663507,137.15806128947466
2026-04-13,145.61000061035156,145.6699981689453,142.1300048828125,142.3300018310547,10407700,138.32953372540752,139.0368214534475,137.24216018818987
2026-04-14,147.94000244140625,147.94000244140625,146.0800018310547,146.89999389648438,10183300,139.24481646026453,139.38596580591644,137.34860637976416
2026-04-15,150.3000030517578,150.3699951171875,147.9600067138672,148.27000427246094,10622500,140.29769137374007,139.81396726653767,137.477475998391
2026-04-16,152.02000427246094,152.17999267578125,149.75,150.99000549316406,11778000,141.4141021259992,140.29263538441703,137.62217777226232
2026-04-17,154.35000610351562,154.80999755859375,153.50999450683594,154.05999755859375,10630400,142.64609298100075,140.84390482438167,137.78862382530963
